RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE_SEQ	MARKET_CODE	MARKET_CODE_DESCRIPTION	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
19-JUL-21	07-19-21	IGTMC	IGTMC	IGTMC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IK2KP	IK2KP	IK2KP	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IK3KP	IK3KP	IK3KP	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IK5KP	IK5KP	IK5KP	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPA	IKBPA	IKBPA	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPC	IKBPC	IKBPC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPD	IKBPD	IKBPD	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPE	IKBPE	IKBPE	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPF	IKBPF	IKBPF	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPG	IKBPG	IKBPG	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPH	IKBPH	IKBPH	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPM	IKBPM	IKBPM	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKBPS	IKBPS	IKBPS	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKHB2	IKHB2	IKHB2	60	2	7345.01	378		122.416833	189	38	2	84	2	17	0	43	2	0	28.3333333	77.9220779	2.59740260	3	3	2	2	2	2	0	378	3	2	189	2.59740260	0
19-JUL-21	07-19-21	IKMA1	IKMA1	IKMA1	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKME3	IKME3	IKME3	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKME6	IKME6	IKME6	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKME8	IKME8	IKME8	60	1	7345.01	179.55		122.416833	179.55	38	1	84	1	17	0	43	1	0	28.3333333	77.9220779	1.29870130	3	3	1	1	1	1	0	179.55	3	1	179.55	1.29870130	0
19-JUL-21	07-19-21	IKPCM	IKPCM	IKPCM	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IKPT5	IKPT5	IKPT5	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL0NI	IL0NI	IL0NI	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL0XK	IL0XK	IL0XK	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL12K	IL12K	IL12K	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL2HC	IL2HC	IL2HC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL34K	IL34K	IL34K	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL3VA	IL3VA	IL3VA	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL404	IL404	IL404	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL48T	IL48T	IL48T	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL4DU	IL4DU	IL4DU	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL4XD	IL4XD	IL4XD	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL5FP	IL5FP	IL5FP	60	1	7345.01	86		122.416833	86	38	1	84	1	17	0	43	1	0	28.3333333	77.9220779	1.29870130	3	3	1	1	1	1	0	86	3	1	86	1.29870130	0
19-JUL-21	07-19-21	IL642	IL642	IL642	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL7CZ	IL7CZ	IL7CZ	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL7F4	IL7F4	IL7F4	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL7F5	IL7F5	IL7F5	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL7X4	IL7X4	IL7X4	60	12	7345.01	1032		122.416833	86	38	8	84	12	17	0	43	12	0	28.3333333	77.9220779	15.5844156	3	3	12	8	12	12	0	1032	3	12	86	15.5844156	0
19-JUL-21	07-19-21	IL7YF	IL7YF	IL7YF	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL8QU	IL8QU	IL8QU	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL8UF	IL8UF	IL8UF	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL8VA	IL8VA	IL8VA	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IL8VE	IL8VE	IL8VE	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILATP	ILATP	ILATP	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILB84	ILB84	ILB84	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILBB8	ILBB8	ILBB8	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILBR8	ILBR8	ILBR8	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILCOR	ILCOR	ILCOR	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILCRK	ILCRK	ILCRK	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILD3V	ILD3V	ILD3V	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILDM8	ILDM8	ILDM8	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILETM	ILETM	ILETM	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILFE2	ILFE2	ILFE2	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILHJO	ILHJO	ILHJO	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILHOM	ILHOM	ILHOM	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILKEW	ILKEW	ILKEW	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILM63	ILM63	ILM63	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILNEG	ILNEG	ILNEG	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILNEW	ILNEW	ILNEW	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILOP0	ILOP0	ILOP0	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILP12	ILP12	ILP12	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILR2V	ILR2V	ILR2V	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILRJ2	ILRJ2	ILRJ2	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILRW2	ILRW2	ILRW2	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILSHT	ILSHT	ILSHT	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILSNY	ILSNY	ILSNY	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILSRI	ILSRI	ILSRI	60	1	7345.01	161.1		122.416833	161.1	38	0	84	1	17	0	43	1	0	28.3333333	77.9220779	1.29870130	3	3	1	0	1	1	0	161.1	3	1	161.1	1.29870130	0
19-JUL-21	07-19-21	ILTN2	ILTN2	ILTN2	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILUUO	ILUUO	ILUUO	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILWMZ	ILWMZ	ILWMZ	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILWNI	ILWNI	ILWNI	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILWPO	ILWPO	ILWPO	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILXLY	ILXLY	ILXLY	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILXM6	ILXM6	ILXM6	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILYDT	ILYDT	ILYDT	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILYE6	ILYE6	ILYE6	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	ILZNV	ILZNV	ILZNV	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IMGOV	IMGOV	IMGOV	60	9	7345.01	864		122.416833	96	38	5	84	9	17	0	43	9	0	28.3333333	77.9220779	11.6883117	3	3	9	5	9	9	0	864	3	9	96	11.6883117	0
19-JUL-21	07-19-21	IMMLR	IMMLR	IMMLR	60	1	7345.01	160.55		122.416833	160.55	38	0	84	3	17	1	43	0	100	28.3333333	77.9220779	1.29870130	3	3	1	0	3	0	1	160.55	3	1	160.55	1.29870130	100
19-JUL-21	07-19-21	IMSTI	IMSTI	IMSTI	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	INCMP	INCMP	INCMP	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	INIOA	INIOA	INIOA	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IP2M2	IP2M2	IP2M2	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IP2X4	IP2X4	IP2X4	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IP4AE	IP4AE	IP4AE	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IP4LW	IP4LW	IP4LW	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IP7FY	IP7FY	IP7FY	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IP7G4	IP7G4	IP7G4	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPABC	IPABC	IPABC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPABD	IPABD	IPABD	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPAG2	IPAG2	IPAG2	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPAGT	IPAGT	IPAGT	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPAK1	IPAK1	IPAK1	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPAPC	IPAPC	IPAPC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPBCD	IPBCD	IPBCD	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPBE4	IPBE4	IPBE4	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPBMC	IPBMC	IPBMC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPBOC	IPBOC	IPBOC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPBOE	IPBOE	IPBOE	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPBSI	IPBSI	IPBSI	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPBYN	IPBYN	IPBYN	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPCCR	IPCCR	IPCCR	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPCEJ	IPCEJ	IPCEJ	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPCTS	IPCTS	IPCTS	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPCWT	IPCWT	IPCWT	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPEMB	IPEMB	IPEMB	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPF90	IPF90	IPF90	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPFCI	IPFCI	IPFCI	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPHON	IPHON	IPHON	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPHRP	IPHRP	IPHRP	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPIZ0	IPIZ0	IPIZ0	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPJTB	IPJTB	IPJTB	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPKRO	IPKRO	IPKRO	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPLKM	IPLKM	IPLKM	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPLLC	IPLLC	IPLLC	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPLLL	IPLLL	IPLLL	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPM8X	IPM8X	IPM8X	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPMOT	IPMOT	IPMOT	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPNGA	IPNGA	IPNGA	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPNTG	IPNTG	IPNTG	60	1	7345.01	96		122.416833	96	38	1	84	1	17	0	43	1	0	28.3333333	77.9220779	1.29870130	3	3	1	1	1	1	0	96	3	1	96	1.29870130	0
19-JUL-21	07-19-21	IPORN	IPORN	IPORN	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPRAY	IPRAY	IPRAY	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPSAI	IPSAI	IPSAI	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPSGV	IPSGV	IPSGV	60	2	7345.01	172		122.416833	86	38	1	84	2	17	0	43	2	0	28.3333333	77.9220779	2.59740260	3	3	2	1	2	2	0	172	3	2	86	2.59740260	0
19-JUL-21	07-19-21	IPSTF	IPSTF	IPSTF	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
19-JUL-21	07-19-21	IPSTN	IPSTN	IPSTN	60	0	7345.01	0		122.416833	0	38	0	84	0	17	0	43	0	0	28.3333333	77.9220779	0	3	3	0	0	0	0	0	0	3	0	0	0	0
