RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE_SEQ	MARKET_CODE	MARKET_CODE_DESCRIPTION	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
06-JUL-21	07-06-21	IDAGP	IDAGP	IDAGP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDAIB	IDAIB	IDAIB	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDAMR	IDAMR	IDAMR	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDANP	IDANP	IDANP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDARP	IDARP	IDARP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDAS1	IDAS1	IDAS1	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDAVC	IDAVC	IDAVC	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDAWG	IDAWG	IDAWG	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDAWV	IDAWV	IDAWV	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDAX4	IDAX4	IDAX4	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
